Time,Total
684.203,79185
684.234,-51887
684.25,-8196
684.266,-8197
684.297,-8196
684.313,101030
684.328,-51887
684.359,-51887
684.375,79184
684.391,-8196
684.422,13649
684.438,13648
684.453,57340
684.484,35494
684.5,35494
684.516,-30042
684.547,-8196
684.563,-8196
684.578,79185
684.609,57339
684.625,35494
684.641,13649
684.672,-51887
684.703,35494
684.734,-8197
684.766,35494
684.781,-8197
684.813,13649
684.828,57339
684.859,13649
684.875,35494
684.891,-8196
684.922,79185
684.938,13649
684.969,57340
684.984,-8197
685.0,13649
685.031,13649
685.047,-30042
685.063,13649
685.094,122876
685.109,35494
685.125,57340
685.156,13649
685.172,-30042
685.188,-8197
685.219,13648
685.234,-8196
685.25,101030
685.281,79185
685.297,-30042
685.313,35494
685.344,-30042
685.359,13649
685.375,-30042
685.406,13648
685.422,35494
685.438,57340
685.469,13648
685.484,13648
685.5,35494
685.531,-51887
685.547,-8196
685.563,35494
685.594,35494
685.609,13649
685.625,-8196
685.656,144720
685.688,79185
685.703,13649
685.719,-30042
685.734,-51887
685.75,57340
685.781,57339
685.844,101030
685.875,13649
685.891,-8196
685.922,57339
685.938,57340
685.969,13649
686.0,35494
686.016,57339
686.047,35494
686.078,57340
686.094,122876
686.125,13648
686.141,-30042
686.172,57339
686.188,101030
686.219,-8196
686.25,101030
686.266,57340
686.297,13649
686.328,79185
686.344,13649
686.375,-30042
686.391,-30042
686.422,-8196
686.438,122876
686.469,-8196
686.5,-30042
686.516,57340
686.547,13649
686.578,-30042
686.594,35494
686.625,13649
686.641,-30042
686.703,-8196
686.719,35494
686.75,-51887
686.766,-8197
686.797,101030
686.828,35494
686.844,79185
686.875,57339
686.891,57340
686.922,57339
686.938,122875
686.969,-8196
687.0,-30042
687.016,79185
687.047,101030
687.078,35494
687.094,-8196
687.125,13648
687.141,79185
687.172,-8196
687.188,101030
687.219,13649
687.25,79185
687.266,-51887
687.297,13648
687.328,-30042
687.344,188411
687.375,-8197
687.391,35494
687.422,-8196
687.438,-8197
687.469,-30042
687.5,13648
687.516,188411
687.547,57340
687.563,13649
687.594,13649
687.625,-8197
687.641,79184
687.672,-8197
687.703,79185
687.719,57339
687.75,13649
687.781,57339
687.797,144721
687.828,-8197
687.859,144720
687.875,35494
687.906,35494
687.922,-8197
687.953,101030
687.969,79185
688.0,13649
688.031,13649
688.047,57339
688.078,57340
688.109,13649
688.125,35494
688.156,-8197
688.172,-8196
688.203,35494
688.219,35494
688.25,13649
688.281,-8196
688.297,35494
688.328,122875
688.359,-51887
688.391,-8196
688.406,13649
688.531,57339
688.547,57340
688.578,13648
688.594,79185
688.609,101030
688.641,-8196
688.672,79185
688.703,57340
688.75,-8197
688.766,-8196
688.797,79185
688.813,13649
688.859,57340
688.875,-8196
688.906,101030
688.938,-51887
688.953,-8196
688.984,57340
689.016,79185
689.047,13648
689.063,79185
689.109,35494
689.125,35494
689.156,13648
689.188,57340
689.203,57339
689.234,101030
689.266,35494
689.297,79185
689.313,13649
689.359,13649
689.375,13648
689.406,13648
689.484,-30042
689.5,13649
689.516,35494
689.547,-8197
689.594,-8196
689.609,79185
689.641,35494
689.672,13649
689.703,79184
689.734,35494
689.75,13649
689.781,57339
689.813,-30042
689.828,-8197
689.859,-51887
689.891,35494
689.922,57339
689.938,79185
689.984,-8196
690.0,166566
690.031,13649
690.063,35494
690.078,-8197
690.109,35494
690.141,35494
690.172,13649
690.188,-8196
690.234,79185
690.25,-51887
690.281,-8196
690.313,57339
690.328,-30042
690.359,13649
690.438,35494
690.453,35494
690.484,57339
690.516,35494
690.547,35494
690.563,57339
690.594,35494
690.625,79185
690.656,-30042
690.672,35494
690.719,13649
690.75,57340
690.781,13649
690.813,79185
690.828,35494
690.875,101030
690.891,-8197
690.922,-8196
690.953,13649
690.969,-30042
691.0,35494
691.031,57339
691.063,35494
691.078,-51887
691.125,-8197
691.141,-8196
691.297,-8197
691.484,13649
691.531,35494
691.547,144721
691.578,13649
691.594,-30042
691.625,122876
691.656,57339
691.672,79184
691.703,35494
691.734,-30042
691.766,35494
691.781,-30042
691.813,13649
691.828,35494
691.859,35494
691.891,35494
691.906,-51887
691.938,144721
691.969,-51887
691.984,-8197
692.016,101030
692.031,13649
692.063,13649
692.078,122876
692.109,13649
692.141,122876
692.156,35494
692.188,79185
692.219,35494
692.234,57339
692.281,-8196
692.297,35494
692.328,101030
692.344,79184
692.375,-8196
692.406,-8196
692.422,144721
692.453,-8196
692.484,79185
692.5,35494
692.531,79184
692.547,13649
692.578,35494
692.594,13649
692.625,35494
692.656,57339
692.672,-30042
692.703,-8196
692.734,13649
692.766,79184
692.781,57339
692.797,79184
692.813,13649
692.859,79185
692.891,79185
692.906,13649
692.938,-8197
692.969,144720
692.984,13649
693.016,79185
693.031,35494
693.063,-8196
693.078,-51887
693.109,101030
693.141,35494
693.156,-30042
693.188,35494
693.219,79185
693.234,13649
693.266,-8196
693.281,79184
693.313,13649
693.328,57339
693.359,79185
693.391,35494
693.406,-30042
693.438,101030
693.469,35494
693.484,-8197
693.516,13648
693.531,-8196
693.563,-8196
693.578,13649
693.609,-8196
693.641,13649
693.656,13649
693.688,-30042
693.719,-30042
693.75,57339
693.766,144720
693.781,-30042
693.797,35494
693.844,210256
693.859,35494
693.891,79184
693.906,-30042
693.938,35494
693.953,79185
693.984,79184
694.016,57340
694.047,-8197
694.078,101030
694.109,57340
694.125,-8197
694.156,13648
694.172,79185
694.203,13649
694.219,13648
694.25,35494
694.281,13649
694.297,57339
694.328,79185
694.359,-8196
694.375,57340
694.406,35494
694.422,57340
694.453,57339
694.469,35494
694.5,-8197
694.531,13649
694.547,57339
694.578,-8197
694.609,13649
694.625,-8197
694.656,122875
694.672,57339
694.703,57340
694.719,35494
694.766,101030
694.781,-8197
694.813,57340
694.828,13649
694.844,57339
694.875,57339
694.906,101030
694.984,-51887
695.0,13649
695.031,79185
695.063,35494
695.094,-8197
695.109,-30042
695.141,35494
695.156,13649
695.188,-30042
695.203,-30042
695.234,35494
695.266,57340
695.281,13648
695.313,13649
695.328,-8196
695.359,-51887
695.375,35494
695.406,35494
695.422,-30042
695.453,35494
695.469,35494
695.5,35494
695.531,13649
695.547,-30042
695.578,101030
695.609,13649
695.625,13649
695.656,13648
695.672,13649
695.703,-8197
695.719,57339
695.766,35494
695.781,57340
695.797,188412
695.828,-30042
695.859,35494
695.891,101030
695.922,79185
695.953,13649
695.969,-8197
696.0,-51887
696.031,35494
696.047,13649
696.078,13649
696.109,79185
696.125,-51887
696.156,35494
696.172,35494
696.203,35494
696.219,57339
696.25,57339
696.281,79184
696.297,-8196
696.328,-8197
696.359,13649
696.375,-8197
696.406,-30042
696.422,-30042
696.453,35494
696.469,13649
696.5,57339
696.531,-8196
696.547,35494
696.578,57339
696.609,-8197
696.625,-30042
696.656,-51887
696.672,-51887
696.703,57339
696.719,57339
696.766,-30042
696.828,13649
696.844,79184
696.875,101030
696.891,101030
696.922,-30042
696.938,-8196
696.969,79185
696.984,57340
697.016,57340
697.031,13649
697.063,122876
697.094,57340
697.109,13648
697.141,79185
697.156,13649
697.188,13649
697.203,13649
697.234,101030
697.266,-8196
697.281,-8197
697.313,79185
697.344,-30042
697.359,57340
697.391,35494
697.406,35494
697.438,35494
697.453,57340
697.484,13649
697.516,-8197
697.531,-8196
697.563,13649
697.594,35494
697.609,35494
697.641,13649
697.656,13649
697.688,144720
697.703,-51887
697.734,122875
697.844,13649
697.859,-30042
697.891,57340
697.906,-30042
697.938,-8197
697.953,35494
697.984,-30042
698.016,13648
698.031,35493
698.063,166566
698.094,57340
698.109,79185
698.141,13649
698.156,35494
698.188,144720
698.203,79184
698.234,-8197
698.266,13649
698.281,101030
698.313,13648
698.328,35494
698.359,-8197
698.375,13649
698.406,-30042
698.422,-8196
698.453,-30042
698.469,-8196
698.5,57339
698.531,-51887
698.547,35494
698.578,79184
698.609,57340
698.625,-8197
698.656,-8197
698.672,-8196
698.688,57339
698.719,-8197
698.75,79184
698.766,-8197
698.797,101030
698.828,-8197
698.859,-30042
698.875,35494
698.891,57340
698.922,57340
698.938,79185
698.969,35494
698.984,-30042
699.016,57340
699.047,13649
699.078,-30042
699.094,79185
699.125,57340
699.141,35494
699.172,79185
699.188,13649
699.219,-8197
699.234,13648
699.266,35494
699.297,13648
699.328,57339
699.344,-30042
699.375,-30042
699.391,13649
699.422,-8196
699.438,101030
699.469,79184
699.484,-30042
699.516,35494
699.547,13649
699.578,-30042
699.594,57340
699.641,-8197
699.656,-8197
699.672,13648
699.703,101030
699.734,-30042
699.75,35494
699.781,101030
699.797,13649
699.828,-8197
699.859,-30042
699.875,35494
699.906,57340
699.922,-8196
699.953,166566
699.984,57339
700.0,35494
700.031,57339
700.047,35494
700.078,-30042
700.094,35494
700.125,-8196
700.156,13649
700.172,57339
700.203,35494
700.234,79184
700.25,101030
700.281,-8197
700.297,-8197
700.328,101030
700.344,101030
700.375,57340
700.406,-8197
700.422,13649
700.453,35494
700.484,35494
700.516,-51887
700.547,-51887
700.578,-30042
700.594,122875
700.625,35494
700.641,57339
700.672,79184
700.688,57339
700.719,35494
700.734,57339
700.766,13649
700.797,35494
700.813,35494
700.859,57339
700.875,13649
700.891,79185
700.922,13649
700.938,35494
700.969,13648
700.984,-8196
701.016,35494
701.047,-8196
701.063,101030
701.094,-51887
701.125,-8196
701.141,35494
701.172,79185
701.188,-30042
701.219,35494
701.234,57340
701.266,101030
701.297,57339
701.328,57340
701.344,35494
701.375,13649
701.391,13649
701.5,101030
701.516,-8196
701.547,-30042
701.563,-30042
701.594,-30042
701.609,-30042
701.641,101030
701.672,-30042
701.688,-8196
701.719,-8196
701.75,57339
701.766,101030
701.797,144721
701.813,35494
701.859,-51887
701.875,57340
701.891,-30042
701.922,-8196
701.938,35494
701.969,35494
701.984,35494
702.016,57340
702.047,-30042
702.063,57339
702.094,-30042
702.125,57339
702.141,13649
702.172,57340
702.188,79185
702.219,35494
702.234,35494
702.266,13649
702.297,57340
702.328,35494
702.344,35494
702.375,35494
702.391,-8196
702.469,13649
702.484,35494
702.5,13649
702.531,13649
702.547,13648
702.578,101030
702.609,79184
702.625,13649
702.641,101030
702.672,57340
702.688,35494
702.719,-8196
702.734,35494
702.766,57340
702.797,57340
702.813,57340
702.859,57339
702.875,101030
702.891,35494
702.906,-8197
702.922,122876
702.953,79185
702.984,13648
703.0,13649
703.031,-30042
703.047,13649
703.078,101030
703.094,79185
703.125,79185
703.156,-8196
703.172,57340
703.203,79185
703.234,-8196
703.25,-8196
703.281,57339
703.297,57340
703.328,79185
703.344,57340
703.391,79185
703.422,79184
703.438,122876
703.469,101030
703.5,57339
703.516,13649
703.547,57340
703.563,-8196
703.594,35494
703.609,35494
703.641,-51887
703.672,-30042
703.703,57339
703.719,13649
703.75,79185
703.766,122875
703.797,35494
703.813,57339
703.859,13649
703.875,35494
703.891,57339
703.906,35494
703.938,79185
703.953,57340
703.969,-51887
704.0,35494
704.016,35494
704.047,-8197
704.063,188411
704.094,57339
704.109,79185
704.141,57339
704.172,122876
704.188,57339
704.219,13649
704.25,57339
704.266,79185
704.313,57340
704.344,-8197
704.359,144721
704.375,-51887
704.391,79184
704.422,101030
704.438,57340
704.469,35494
704.484,-8196
704.516,-30042
704.547,35494
704.578,122875
704.594,79184
704.625,-8196
704.641,57339
704.672,-30042
704.688,35494
704.719,57339
704.734,57339
704.766,-51887
704.797,101030
704.813,-8197
704.859,79185
704.875,13649
704.891,13649
704.906,79185
704.922,35494
704.953,-51887
704.984,57340
705.0,122876
705.031,35494
705.047,57340
705.078,-30042
705.094,-51887
705.125,166566
705.156,35494
705.172,210256
705.203,-51887
705.25,79185
705.266,-8196
705.297,-8196
705.313,-8197
705.344,-8196
705.359,13649
705.391,-8197
705.406,57340
705.438,57340
705.453,-8196
705.484,-8196
705.516,13648
705.531,57339
705.563,122875
705.594,13649
705.609,101030
705.641,13649
705.656,-30042
705.688,-8196
705.703,-8197
705.734,-30042
705.75,35494
705.766,79185
705.781,-8196
705.797,-8197
705.844,144721
705.891,35494
705.906,35494
705.938,13649
705.953,122876
705.969,57339
706.0,57339
706.031,79185
706.047,57340
706.063,-30042
706.094,13649
706.141,101030
706.156,-30042
706.188,79185
706.219,35494
706.234,79184
706.25,57340
706.266,35494
706.297,-51887
706.328,13648
706.344,-8196
706.359,57339
706.375,79185
706.438,-8197
706.453,13648
706.469,35494
706.5,35494
706.531,-8197
706.547,-8196
706.563,-51887
706.594,-8196
706.609,13649
706.641,35494
706.656,79185
706.688,144721
706.703,79185
706.734,13649
706.75,79185
706.766,57339
706.797,57339
706.813,13648
706.859,35494
706.875,101030
706.891,13649
706.922,57339
706.938,-30042
706.953,144721
706.984,-8196
707.0,-51887
707.031,-8196
707.109,-8196
707.125,79184
707.156,13649
707.172,35494
707.203,57339
707.219,-8197
707.234,79184
707.266,13648
707.281,57340
707.297,35494
707.328,-8196
707.344,57340
707.359,-51887
707.391,35494
707.406,-51887
707.422,57340
707.453,57339
707.469,57339
707.484,13648
707.516,57340
707.531,-30042
707.547,57339
707.578,-30042
707.594,13648
707.609,-51887
707.641,35494
707.656,35494
707.703,-30042
707.719,35494
707.734,-30042
707.781,13649
707.813,57340
707.828,-8196
707.859,-8196
707.891,13649
707.922,-8197
707.953,-8196
707.969,35494
707.984,57339
708.016,-8196
708.031,35494
708.063,-8196
708.094,-51887
708.109,13649
708.141,35494
708.156,35494
708.172,-8197
708.203,35494
708.219,-30042
708.234,-30042
708.266,122875
708.281,13649
708.297,-8196
708.328,57340
708.344,35494
708.359,57340
708.391,79184
708.406,35494
708.422,35494
708.453,57340
708.469,35494
708.484,35494
708.516,-8197
708.531,13649
708.547,-30042
708.578,-8197
708.594,57339
708.609,-8197
708.641,-8196
708.656,35494
708.672,-8197
708.703,-8197
708.719,13648
708.734,57339
708.766,-8196
708.781,-30042
708.797,79185
708.828,-8197
708.859,35494
708.891,-51887
708.906,57339
708.938,79185
708.969,79185
709.0,-8197
709.031,122875
709.047,79185
709.063,79185
709.094,79185
709.109,57340
709.125,57339
709.156,-30042
709.172,79184
709.188,57339
709.219,35494
709.234,79185
709.25,13649
709.281,-30042
709.297,35494
709.313,-8197
709.344,-8197
709.359,57340
709.375,57340
709.391,-51887
709.422,57340
709.438,-30042
709.453,35494
709.5,-8196
709.516,13649
709.531,35494
709.563,-8196
709.578,13649
709.594,35494
709.625,57339
709.641,13649
709.656,57339
709.688,79185
709.703,-8197
709.719,35494
709.75,101030
709.766,13648
709.781,57339
709.813,-51887
709.828,13649
709.875,79185
709.891,35494
709.922,13649
709.938,35494
709.969,57340
710.0,101030
710.016,35494
710.047,57339
710.063,144721
710.094,-30042
710.125,79185
710.141,-51887
710.172,-8197
710.188,35494
710.219,13649
710.25,13649
710.266,35494
710.297,57340
710.313,101030
710.344,-8196
710.375,-8196
710.391,35494
710.422,13648
710.438,-30042
710.469,35494
710.5,-8196
710.516,13649
710.547,13649
710.563,35494
710.594,-30042
710.625,101030
710.641,13649
710.672,-30042
710.688,79185
710.719,79185
710.75,-30042
710.781,13649
710.797,-8197
710.828,13649
710.844,79185
710.891,101030
710.906,-8196
710.938,13648
710.953,13649
710.984,-51887
711.016,101030
711.031,144720
711.063,-8197
711.094,13649
711.109,13649
711.141,-30042
711.156,-8197
711.188,-8197
711.203,13649
711.234,-8196
711.266,57340
711.281,13648
711.313,122875
711.344,35494
711.359,57340
711.391,79184
711.406,79185
711.422,57339
711.438,13649
711.469,-8196
711.5,57340
711.516,79185
711.547,35494
711.563,35494
711.594,-30042
711.688,57340
711.703,-30042
711.719,13649
711.766,-8197
711.781,79184
711.813,57340
711.828,13649
711.859,79185
711.891,13649
711.938,35494
711.969,13649
711.984,101030
712.016,57340
712.031,-30042
712.063,35494
712.078,-30042
712.109,-30042
712.141,57340
712.156,79185
712.188,79185
712.219,-30042
712.234,13649
712.266,79185
712.281,122876
712.313,13649
712.328,-8197
712.359,-8196
712.391,-8197
712.422,-8196
712.453,35494
712.484,35494
712.516,57339
712.531,13649
712.563,-8197
712.641,35494
712.656,57339
712.688,-30042
712.719,79185
712.734,13648
712.766,35494
712.797,13649
712.828,57339
712.859,13649
712.906,13649
712.922,-30042
712.938,101030
712.953,-30042
713.0,79185
713.031,-51887
713.047,101030
713.078,35494
713.109,122875
713.125,79185
713.156,79185
713.172,35494
713.203,-30042
713.219,57339
713.25,57340
713.281,57339
713.297,-8197
713.328,57340
713.344,101030
713.375,101030
713.391,101030
713.422,-8197
713.438,-30042
713.469,101030
713.484,57339
713.516,13649
713.547,13649
713.563,122875
713.594,35494
713.625,57340
713.641,-30042
713.672,13649
713.688,101030
713.719,13649
713.734,13648
713.766,35494
713.797,79184
713.813,-30042
713.844,-8197
713.875,-8197
713.906,122875
713.922,79184
713.938,79185
713.969,-30042
713.984,57340
714.016,122876
714.047,-8196
714.063,13649
714.094,13649
714.125,35493
714.141,35494
714.172,-8197
714.188,-8196
714.219,-8197
714.234,-8197
714.266,13649
714.297,-8196
714.313,-8197
714.344,-30042
714.375,-51887
714.391,-8196
714.469,-8196
714.484,79185
714.5,122875
714.531,13649
714.563,-30042
714.594,57340
714.609,-8196
714.641,35494
714.656,35494
714.688,35494
714.703,13649
714.734,-8196
714.766,-51887
714.781,13649
714.813,-8196
714.844,35494
714.859,13649
714.906,101030
714.922,79185
714.938,57339
714.969,-8196
714.984,13648
715.016,13649
715.047,-8197
715.063,57339
715.094,57340
715.125,35494
715.141,35494
715.172,35494
715.188,79185
715.219,-30042
715.234,57339
715.266,122875
715.297,-30042
715.313,35494
715.344,13649
715.375,13649
715.406,13649
715.438,-51887
715.469,122875
715.484,35494
715.516,35494
715.531,-30042
715.563,-30042
715.578,166566
715.609,13649
715.625,-8196
715.656,13649
715.688,57340
715.719,-30042
715.734,35494
715.766,-8196
715.781,35494
715.813,-8196
715.828,-8196
715.859,57340
715.875,79185
715.922,101030
715.938,35494
715.969,79184
715.984,-30042
716.016,35494
716.031,144721
716.063,13648
716.078,79185
716.109,57339
716.141,57340
716.156,79185
716.188,57340
716.219,57340
716.25,35494
716.281,35494
716.297,-8197
716.328,-8196
716.344,-8197
716.375,13649
716.391,35494
716.422,57340
716.438,13648
716.469,-30042
716.484,79184
716.516,-8197
716.547,-30042
716.563,-51887
716.594,122876
716.625,-51887
716.641,79184
716.672,13648
716.688,-8196
716.719,79185
716.734,79185
716.766,57339
716.797,57339
716.813,101030
716.844,57339
716.875,101030
716.891,57339
716.938,13649
716.953,35494
716.969,-30042
716.984,13649
717.0,-8197
717.031,13649
717.063,57340
717.109,-8196
717.141,35494
717.156,79184
717.188,-8197
717.203,13649
717.234,144720
717.25,-30042
717.281,35494
717.313,79185
717.344,-8196
717.359,-30042
717.391,-30042
717.406,-8196
717.438,57339
717.453,35494
717.484,13649
717.5,13649
717.531,13648
717.563,-8196
717.594,57340
717.609,-30042
717.641,13649
717.656,35494
717.688,57339
717.703,122876
717.734,-30042
717.75,13649
717.781,13649
717.813,35494
717.844,-30042
717.859,-30042
717.891,35494
717.906,-30042
717.953,-8196
717.969,-8196
718.016,35494
718.047,79184
718.063,-8196
718.094,35494
718.109,35494
718.141,79185
718.172,57339
718.188,-8197
718.219,122875
718.25,57340
718.266,-30042
718.297,13649
718.313,188412
718.344,-30042
718.359,-8196
718.391,-8196
718.422,57340
718.438,13648
718.469,101030
718.5,57340
718.516,79185
718.547,-8197
718.563,-30042
718.594,-8196
718.609,13649
718.641,-8197
718.672,-8196
718.688,35494
718.719,57340
718.75,79185
718.766,79184
718.797,101030
718.813,35494
718.844,35494
718.891,35494
718.906,-30042
718.938,-30042
718.969,35494
718.984,101030
719.016,57340
719.047,-51887
719.063,57339
719.094,-30042
719.125,13649
719.141,79185
719.172,-8196
719.188,-8196
719.219,35494
719.234,-8196
719.266,35494
719.297,13649
719.313,122876
719.344,35494
719.375,79184
719.391,79184
719.422,35494
719.438,35494
719.469,-51887
719.484,57339
719.516,-8197
719.547,122875
719.563,13648
719.594,79184
719.625,101030
719.641,-8197
719.672,35494
719.688,35494
719.719,13649
719.766,101030
719.797,57340
719.813,35494
719.844,-30042
719.859,35494
719.891,122875
719.922,13649
719.953,-8197
719.984,57339
720.0,35494
720.016,13649
720.031,35494
720.047,79185
720.063,35494
720.078,13649
720.125,57340
720.156,79185
720.172,35494
720.203,79185
720.219,-8196
720.25,13648
720.281,-8196
720.297,122875
720.328,-30042
720.359,57340
720.375,79185
720.406,13649
720.422,-8197
720.453,35494
720.469,57339
720.5,-51887
720.531,-8196
720.547,57340
720.578,35494
720.609,101030
720.703,13649
720.719,79184
720.75,57340
720.781,13649
720.797,13648
720.828,-8197
720.844,13649
720.875,13649
720.906,-8197
720.922,13649
720.969,35494
720.984,13649
721.0,57340
721.031,79185
721.047,79185
721.078,57340
721.094,79184
721.125,-8196
721.156,13649
721.172,35494
721.203,57339
721.219,79185
721.234,57340
721.25,122876
721.281,-30042
721.313,35494
721.344,-30042
721.359,13649
721.391,35494
721.406,57340
721.438,79185
721.453,13649
721.484,57340
721.5,57339
721.531,-51887
721.563,101030
721.594,-51887
721.625,-30042
721.656,13648
721.672,-8197
721.703,-30042
721.719,101030
721.75,-8197
721.781,-8197
721.797,79184
721.828,-30042
721.859,57339
721.875,35494
721.906,79185
721.922,79185
721.969,122875
721.984,-8197
722.0,-8197
722.016,-8197
722.047,-8197
722.063,35494
722.094,101030
722.125,57340
722.141,13649
722.172,101030
722.188,57339
722.219,-51887
722.234,35494
722.266,-30042
722.297,-51887
722.313,35494
722.344,-30042
722.375,79185
722.391,35494
722.422,13649
722.438,13649
722.469,-8196
722.547,122876
722.563,57339
722.578,13648
722.609,35494
722.625,57339
722.656,-30042
722.672,57340
722.703,57339
722.734,57339
722.75,-30042
722.781,79184
722.797,144721
722.828,79185
722.844,-8196
722.875,-51887
722.906,35494
722.922,35494
722.969,-30042
722.984,57340
723.0,-8197
723.031,57339
723.047,-8196
723.078,-8196
723.094,101030
723.125,57340
723.156,-8196
723.172,-30042
723.203,35494
723.234,57340
723.25,13649
723.281,13649
723.297,13649
723.328,35494
723.344,57339
723.375,122876
723.406,-51887
723.422,-30042
723.453,35494
723.484,-30042
723.5,-8197
723.531,13649
723.547,57340
723.578,-8197
723.594,57339
723.625,35494
723.656,-8196
723.672,-30042
723.703,13648
723.734,-8197
723.75,35494
723.781,13648
723.797,35494
723.828,-30042
723.844,-30042
723.875,79185
723.906,79185
723.922,13649
723.969,-8197
723.984,-8197
724.0,13649
724.031,35494
724.047,57340
724.078,57340
724.094,57339
724.125,13649
724.156,-30042
724.172,13648
724.203,101030
724.234,35494
724.25,13649
724.281,-30042
724.297,13649
724.391,57340
724.422,57339
724.438,35494
724.469,79185
724.5,57340
724.516,-30042
724.547,35494
724.563,-8197
724.594,-51887
724.609,57339
724.641,-30042
724.672,-8197
724.688,13649
724.719,57340
724.75,57340
724.766,13649
724.797,79185
724.813,57339
724.844,57340
724.859,-51887
724.891,35494
724.922,122876
724.938,-8197
724.984,79185
725.0,13649
725.016,-51887
725.031,35494
725.094,-8196
725.109,-8196
725.141,79185
725.156,13649
725.188,-8197
725.203,166566
725.234,13649
725.25,-8196
725.281,-30042
725.297,57340
725.328,101030
725.359,35494
725.375,35494
725.406,57339
725.422,79185
725.453,13649
725.469,13649
725.5,101030
725.531,35494
725.547,35494
725.578,13649
725.609,-8197
725.625,57340
725.656,79185
725.672,57339
725.703,-8196
725.719,13649
725.75,-30042
725.781,122875
725.797,57340
725.828,-8196
725.859,35494
725.875,101030
725.906,35494
725.922,101030
725.953,-30042
725.984,101030
726.0,57339
726.016,122875
726.047,13648
726.094,-8196
726.109,13649
726.141,-30042
726.172,-8196
726.188,-30042
726.219,122876
726.234,122875
726.266,57340
726.297,-8197
726.313,13649
726.344,-30042
726.375,101030
726.391,-8196
726.422,13649
726.438,79184
726.469,13649
726.484,57340
726.516,-30042
726.547,122876
726.563,13648
726.594,79185
726.625,57340
726.641,-8196
726.672,13649
726.688,101030
726.719,35494
726.734,57339
726.766,-8196
726.797,35494
726.813,57340
726.844,35494
726.875,-8196
726.891,-51887
726.922,35494
726.938,35494
726.984,166566
727.0,-8197
727.047,35494
727.078,101030
727.109,-8197
727.125,35494
727.156,101030
727.172,13649
727.203,101030
727.219,13648
727.25,-8197
727.281,-30042
727.297,-8197
727.328,57339
727.359,-8196
727.375,13649
727.406,-30042
727.422,-8197
727.453,-30042
727.469,35494
727.5,166566
727.531,35494
727.547,-30042
727.578,13649
727.594,13649
727.641,-30042
727.656,35494
727.688,-51887
727.703,79185
727.734,57339
727.75,13649
727.781,13649
727.813,13648
727.844,-30042
727.859,-30042
727.891,57339
727.906,79185
728.016,-30042
728.031,-30042
728.047,-8196
728.078,35494
728.094,13649
728.125,35494
728.156,57340
728.172,101030
728.203,35494
728.234,13649
728.25,57339
728.281,-8196
728.297,13649
728.328,13649
728.344,-8196
728.375,-8197
728.406,-8197
728.422,35494
728.453,13649
728.484,-30042
728.5,166566
728.531,35494
728.547,-30042
728.578,-8197
728.594,57340
728.625,57340
728.656,210257
728.672,13648
728.703,79185
728.734,144721
728.75,13649
728.781,57339
728.797,13649
728.828,122875
728.844,35494
728.875,57339
728.906,35494
728.938,-30042
728.969,35494
728.984,101030
729.016,101030
729.047,144720
729.063,-30042
729.078,-8196
729.094,57339
729.125,57339
729.156,-51887
729.172,35494
729.203,35494
729.219,57340
729.25,79185
729.281,35494
729.297,-8197
729.328,57340
729.359,13649
729.375,13648
729.406,-8197
729.422,35494
729.453,-30042
729.469,57340
729.5,79184
729.531,13649
729.547,-51887
729.578,79185
729.609,-8196
729.625,57340
729.656,35494
729.672,13648
729.703,13649
729.719,-8197
729.75,79185
729.828,13649
729.844,35494
729.875,-8196
729.891,-8196
729.922,101030
729.938,35494
729.969,35494
729.984,79185
730.031,-8197
730.047,35494
730.063,13649
730.109,13649
730.125,57340
730.156,-30042
730.172,57340
730.203,79185
730.219,166566
730.25,79185
730.281,35494
730.297,-30042
730.328,-30042
730.359,-8196
730.375,35494
730.406,13649
730.422,79185
730.453,35494
730.469,35494
730.5,57340
730.531,-8196
730.547,13649
730.578,13649
730.609,57339
730.625,-8196
730.656,79185
730.672,35494
730.703,13649
730.719,-8196
730.75,-8196
730.766,79185
730.797,-8197
730.813,35494
730.844,79185
730.859,-51887
730.891,13649
730.922,35494
730.938,35494
730.969,13649
731.0,-8197
731.031,-8197
731.047,13649
731.063,-30042
731.078,13649
731.109,13649
731.125,122875
731.156,13649
731.172,-8197
731.203,13649
731.219,-30042
731.25,79185
731.281,13649
731.297,13649
731.328,35494
731.359,35494
731.375,57340
731.406,-30042
731.422,35494
731.453,13649
731.469,-8196
731.484,57340
731.547,-8196
731.563,122876
731.594,-30042
731.688,-30042
731.703,35494
731.734,79184
731.75,-51887
731.781,122876
731.797,101030
731.828,35494
731.844,122875
731.875,35494
731.906,-8196
731.938,-51887
731.969,101030
732.0,57339
732.031,-30042
732.063,79185
732.078,-8196
732.125,-30042
732.156,101030
732.172,122876
732.219,-8196
732.234,13649
732.266,13648
732.297,-8196
732.328,-51887
732.359,13649
732.391,79185
732.422,-8197
732.453,-30042
732.484,79185
732.516,-8197
732.547,13649
732.594,35494
732.609,-51887
732.641,79184
732.672,57339
732.688,35494
732.734,13648
732.75,-51887
732.781,-30042
732.813,13649
732.844,-51887
732.875,101030
732.906,79185
732.938,-8196
732.969,79185
733.0,57339
733.047,-8197
733.078,-8196
733.094,35494
733.109,57339
733.125,35494
733.141,35494
733.156,-8197
733.188,-30042
733.219,-30042
733.25,-30042
733.281,-8196
733.313,35494
733.344,35494
733.359,-30042
733.406,-8196
733.438,57340
733.469,-8196
733.5,79185
733.531,57339
733.563,79185
733.594,-8196
733.625,57340
