Time,Total
1004.406,-23040
1004.437,-132266
1004.453,-88576
1004.484,-88576
1004.515,-132266
1004.547,-110421
1004.578,-110421
1004.609,-110421
1004.64,-66730
1004.672,-110421
1004.687,-88575
1004.719,-88576
1004.75,-88575
1004.781,-88575
1004.812,-88575
1004.859,-44885
1004.89,-132266
1004.922,-66730
1004.953,-110421
1004.984,-66730
1005.015,-88575
1005.047,-44885
1005.078,-44885
1005.109,-110421
1005.14,-110421
1005.172,-88575
1005.203,-66731
1005.234,-66730
1005.265,-110421
1005.297,-88575
1005.328,-132266
1005.344,-132266
1005.375,-44885
1005.406,-66730
1005.437,-132266
1005.469,-88576
1005.5,-110421
1005.531,-23040
1005.562,-66730
1005.578,-88575
1005.609,-66730
1005.64,-88576
1005.672,-110421
1005.703,-132266
1005.734,-88575
1005.765,-1194
1005.844,-66731
1005.875,-66731
1005.906,-1194
1005.937,-110421
1005.969,-66730
1006.0,-66731
1006.015,-88575
1006.031,-66730
1006.062,64342
1006.078,-110421
1006.094,-44885
1006.125,-110421
1006.156,-44885
1006.187,-44885
1006.234,-110421
1006.25,-23040
1006.297,-88576
1006.328,-66730
1006.359,-23039
1006.39,-132266
1006.422,-110421
1006.453,-88576
1006.5,-88576
1006.531,-23040
1006.547,-44885
1006.578,-88576
1006.625,-23039
1006.656,-66730
1006.672,-132266
1006.703,-44885
1006.75,-132266
1006.765,-110421
1006.781,-88576
1006.812,-23040
1006.844,-66731
1006.859,-23040
1006.89,-132266
1006.906,-88576
1006.937,-110421
1006.984,-66730
1007.0,-110421
1007.047,-88575
1007.078,-132266
1007.109,-110421
1007.14,-66730
1007.172,-132266
1007.203,-110421
1007.234,-1194
1007.281,-110421
1007.312,-88575
1007.344,-1194
1007.375,-110421
1007.406,-44885
1007.437,-66730
1007.453,-44885
1007.5,-66730
1007.531,-44885
1007.562,-132266
1007.578,-88576
1007.625,-110421
1007.656,-23039
1007.687,-88575
1007.719,20651
1007.75,-66731
1007.781,-110421
1007.828,-66730
1007.844,-23040
1007.875,-88576
1007.906,-66730
1007.937,-23040
1007.969,-110421
1008.015,-44885
1008.047,-110421
1008.078,-44886
1008.109,-66731
1008.14,-88575
1008.172,-44885
1008.203,-132266
1008.234,-132266
1008.281,-66730
1008.312,-88576
1008.328,-1194
1008.359,-132266
1008.406,-132266
1008.437,-110421
1008.453,-110421
1008.484,-110421
1008.515,-132266
1008.547,-23039
1008.578,-44885
1008.594,-1194
1008.625,-110421
1008.656,-110421
1008.687,-110421
1008.719,-44885
1008.75,-88576
1008.781,-44885
1008.812,-23040
1008.844,-44885
1008.875,-132266
1008.906,-132266
1008.937,-66731
1008.969,-88576
1009.0,-88576
1009.031,-88575
1009.062,-88576
1009.094,-88576
1009.14,-88575
1009.172,-132266
1009.203,-66731
1009.234,-110421
1009.265,-110421
1009.297,-1194
1009.328,-110421
1009.375,-132266
1009.39,-132266
1009.406,-44885
1009.437,20651
1009.484,-66730
1009.5,-110421
1009.547,-44885
1009.578,-110421
1009.609,-23040
1009.64,-44885
1009.672,-66730
1009.703,-66730
1009.719,-132266
1009.781,-66730
1009.797,-132266
1009.828,-110421
1009.859,-132266
1009.89,-110421
1009.922,-44885
1009.953,-88576
1010.0,-110421
1010.015,-132266
1010.031,-66731
1010.078,-88575
1010.109,-88575
1010.14,-88576
1010.172,-132266
1010.219,-88576
1010.25,64342
1010.281,-132266
1010.312,-66730
1010.359,-66730
1010.375,-110421
1010.422,-88575
1010.453,-110421
1010.484,-88576
1010.515,-88576
1010.547,-88576
1010.578,-44885
1010.625,-1195
1010.656,-66730
1010.687,-88576
1010.719,-110421
1010.734,-110421
1010.765,-23040
1010.797,-88576
1010.828,-110421
1010.859,-88576
1010.875,-23040
1010.922,-132266
1010.953,-132266
1010.984,-132266
1011.015,-132266
1011.031,-44885
1011.062,-23039
1011.094,-88576
1011.125,20651
1011.156,-110421
1011.203,-23039
1011.234,-66731
1011.265,-44885
1011.297,-110421
1011.328,-66730
1011.359,-88576
1011.39,-44885
1011.406,-132266
1011.437,-88576
1011.484,-23040
1011.5,-110421
1011.547,-44885
1011.578,-66730
1011.609,-110421
1011.64,-132266
1011.656,-132266
1011.687,-23040
1011.719,-66730
1011.75,-88575
1011.781,-66730
1011.812,-110421
1011.844,-132266
1011.875,-23040
1011.906,-110421
1011.937,-66730
1011.969,-88576
1012.015,-23040
1012.062,-110421
1012.094,-66730
1012.14,-110421
1012.172,-110421
1012.187,20651
1012.203,-66730
1012.234,-88575
1012.281,-132266
1012.312,-66731
1012.328,-44885
1012.359,-88575
1012.375,-132266
1012.422,-132266
1012.453,-88575
1012.484,-88575
1012.515,-44885
1012.547,-44885
1012.578,-1194
1012.594,-88576
1012.625,-88575
1012.656,-110421
1012.687,-132266
1012.719,-23040
1012.75,-44885
1012.765,-66730
1012.781,-23040
1012.812,-88576
1012.828,-66730
1012.875,-66730
1012.906,-110421
1012.937,-66730
1012.953,-132266
1012.969,-132266
1013.0,-44885
1013.047,-88576
1013.078,-110421
1013.094,-88575
1013.125,-1194
1013.156,-88575
1013.187,-66730
1013.219,-88576
1013.25,-23040
1013.281,-88576
1013.312,-132266
1013.344,-23040
1013.375,-132266
1013.39,-88575
1013.422,-44885
1013.453,-44885
1013.484,-88575
1013.515,-66730
1013.547,-110421
1013.578,-110421
1013.609,-66730
1013.64,-110421
1013.656,-110421
1013.687,-110421
1013.734,-110421
1013.75,-44885
1013.781,-88576
1013.797,-44885
1013.812,-132266
1013.844,-1195
1013.89,-66730
1013.906,-132266
1013.953,-110421
1013.984,-44885
1014.031,-110421
1014.062,20651
1014.094,-44885
1014.14,-110421
1014.172,-66730
1014.203,-110421
1014.234,-110421
1014.281,-66730
1014.312,-132266
1014.328,-110421
1014.359,-110421
1014.375,-1194
1014.422,-23039
1014.453,-1194
1014.5,-88576
1014.531,-88576
1014.562,-110421
1014.594,-66731
1014.609,-110421
1014.625,-44885
1014.656,-44885
1014.687,-1194
1014.719,-88575
1014.75,-44885
1014.797,-44885
1014.812,-66730
1014.844,-110421
1014.89,-88575
1014.922,-88575
1014.953,-88575
1014.984,-66730
1015.031,-23039
1015.062,-88575
1015.094,-88576
1015.14,-110421
1015.172,-88575
1015.187,-44885
1015.203,-88575
1015.234,-44885
1015.265,-88576
1015.312,-132266
1015.344,-132266
1015.375,20651
1015.406,-66730
1015.453,-66730
1015.469,-132266
1015.484,-44885
1015.515,-88576
1015.547,-66730
1015.625,-23039
1015.64,-44885
1015.656,-88576
1015.703,-132266
1015.734,-88575
1015.781,-44885
1015.812,-132266
1015.828,-110421
1015.859,-110421
1015.906,-110421
1015.922,-110421
1015.953,-132266
1016.0,-110421
1016.015,-88575
1016.031,-110421
1016.047,-66730
1016.094,-110421
1016.109,-44885
1016.125,-1194
1016.172,-66730
1016.203,42496
1016.234,-66730
1016.265,-110421
1016.297,-66730
1016.328,-66730
1016.359,-44885
1016.39,-66730
1016.406,-88575
1016.437,-66730
1016.469,-44885
1016.5,-88575
1016.547,-88576
1016.578,-132266
1016.609,-132266
1016.64,-132266
1016.656,-66731
1016.672,-44885
1016.703,-110421
1016.75,-110421
1016.781,-88575
1016.812,-88575
1016.828,20651
1016.859,-88575
1016.906,-23040
1016.922,-110421
1016.937,-88576
1016.969,-66730
1017.0,-88576
1017.015,-66731
1017.047,-110421
1017.078,-110421
1017.109,-44885
1017.156,-66730
1017.187,-88575
1017.219,-66730
1017.25,-110421
1017.265,-23039
1017.281,-88575
1017.312,-44885
1017.359,-66730
1017.406,-88575
1017.437,-66730
1017.469,-132266
1017.5,-88575
1017.531,-88576
1017.547,-66730
1017.562,-88575
1017.594,-88576
1017.64,-110421
1017.672,-88576
1017.703,-66730
1017.734,-88575
1017.765,-132266
1017.797,-88576
1017.828,-132266
1017.859,-23040
1017.922,-88575
1017.937,-44885
1017.984,-88576
1018.015,-88575
1018.047,-1194
1018.078,-132266
1018.109,-110421
1018.14,-88575
1018.156,-132266
1018.187,-110421
1018.203,-110421
1018.265,-44885
1018.297,-44885
1018.328,-66730
1018.359,-132266
1018.39,-132266
1018.406,-88576
1018.422,-132266
1018.453,-88575
1018.5,20651
1018.531,-44885
1018.562,-66731
1018.594,-110421
1018.64,-88575
1018.672,-110421
1018.703,-132266
1018.734,-88575
1018.781,-132266
1018.812,-110421
1018.828,-88575
1018.844,-23040
1018.875,-23039
1018.922,-110421
1018.953,-44885
1018.984,-44885
1019.031,-66730
1019.062,-44885
1019.094,-23039
1019.14,-44885
1019.172,-132266
1019.187,-110421
1019.234,-110421
1019.25,-110421
1019.297,-44885
1019.328,-110421
1019.375,-88576
1019.406,-110421
1019.422,-88576
1019.437,-23039
1019.469,-23040
1019.5,-23040
1019.531,-66730
1019.562,-132266
1019.609,-66730
1019.64,-132266
1019.687,-44885
1019.703,-132266
1019.75,-132266
1019.781,-132266
1019.812,-110421
1019.844,-110421
1019.859,-110421
1019.875,-44885
1019.89,-44885
1019.922,-88575
1019.953,-66730
1020.0,-66731
1020.031,-110421
1020.062,-88576
1020.094,-88575
1020.14,-44885
1020.172,-66730
1020.203,-88576
1020.234,-44885
1020.265,-66731
1020.312,-132266
1020.359,-132266
1020.375,-44885
1020.422,-132266
1020.453,-66730
1020.5,-66730
1020.531,-44885
1020.562,-88575
1020.609,-88575
1020.64,-44885
1020.672,-23040
1020.703,-66730
1020.75,-66731
1020.765,-110421
1020.781,-88576
1020.828,-132266
1020.859,-88576
1020.922,-44885
1020.937,-88575
1020.984,-110421
1021.0,-132266
1021.031,-132266
1021.047,-44885
1021.062,-132266
1021.078,-88575
1021.094,-88576
1021.125,-110421
1021.172,-110421
1021.203,-66731
1021.25,-88575
1021.281,-23040
1021.312,-23040
1021.359,-110421
1021.375,-66730
1021.39,-110421
1021.422,-23039
1021.453,-88575
1021.5,-66730
1021.531,-88575
1021.578,-88576
1021.609,-23040
1021.64,-110421
1021.656,-44885
1021.672,-88576
1021.703,-132266
1021.75,-1195
1021.781,-88575
1021.812,-132266
1021.859,-44885
1021.875,-66730
1021.89,-88575
1021.937,-110421
1021.969,-132266
1022.0,-66730
1022.031,-88575
1022.078,-110421
1022.109,-132266
1022.14,-66731
1022.172,-88576
1022.219,-132266
1022.25,-110421
1022.281,-44885
1022.312,-132266
1022.359,-132266
1022.39,-88576
1022.422,-66730
1022.453,-132266
1022.484,-23040
1022.515,-88575
1022.531,-110421
1022.562,-110421
1022.594,20651
1022.625,-132266
1022.672,-66730
1022.687,-88576
1022.719,-132266
1022.765,-110421
1022.781,-88576
1022.797,-110421
1022.844,-88575
1022.875,-66730
1022.922,-88576
1022.969,20651
1022.984,-66730
1023.015,-132266
1023.047,-88575
1023.062,-23040
1023.078,-88576
1023.109,-110421
1023.156,-66730
1023.187,-1194
1023.234,-1195
1023.25,-110421
1023.297,-132266
1023.328,-88576
1023.344,-44885
1023.359,-132266
1023.39,-88576
1023.422,-132266
1023.469,-88576
1023.5,-88575
1023.531,-66730
1023.562,-132266
1023.594,-132266
1023.609,-44885
1023.64,-44885
1023.672,-132266
1023.703,-88576
1023.734,-110421
1023.781,-23039
1023.812,-132266
1023.844,-132266
1023.859,-1195
1023.875,-110421
1023.922,-110421
1023.969,-88576
1023.984,-88575
1024.0,-110421
1024.015,20651
1024.047,-110421
1024.078,-44885
1024.125,-132266
1024.156,-88575
1024.187,-66730
1024.234,-132266
1024.25,-132266
1024.281,-88575
1024.297,-110421
1024.328,-66731
1024.359,-88575
1024.406,-88576
1024.437,-88576
1024.453,-44885
1024.5,-1195
1024.531,-88576
1024.547,-110421
1024.562,20651
1024.594,-132266
1024.64,-66730
1024.672,-66730
1024.703,-66730
1024.75,-44885
1024.781,-88575
1024.797,-110421
1024.812,-132266
1024.828,-110421
1024.875,-44885
1024.922,-88576
1024.969,-110421
1025.0,-132266
1025.031,-66730
1025.062,-88576
1025.094,-132266
1025.109,-132266
1025.125,-132266
1025.156,-66730
1025.187,-132266
1025.234,-23040
1025.265,-66730
1025.312,-110421
1025.359,-110421
1025.39,-44885
1025.406,-110421
1025.422,-110421
1025.453,-132266
1025.5,-110421
1025.531,-44885
1025.562,-1194
1025.594,-110421
1025.64,-66730
1025.672,-132266
1025.687,-66731
1025.703,-66730
1025.734,-66731
1025.765,-110421
1025.812,-110421
1025.844,-44885
1025.859,-44885
1025.922,-110421
1025.969,-110421
1025.984,-110421
1026.031,-88575
1026.047,-110421
1026.062,-1194
1026.109,-110421
1026.156,-44885
1026.187,-66730
1026.203,-110421
1026.219,-23039
1026.25,-110421
1026.281,-132266
1026.328,-66730
1026.359,-66730
1026.39,-132266
1026.422,-88575
1026.453,-132266
1026.469,-66730
1026.5,-23039
1026.531,-132266
1026.562,-44885
1026.594,-23039
1026.64,-110421
1026.672,-88575
1026.703,-132266
1026.734,-88575
1026.75,-88575
1026.765,-110421
1026.797,-110421
1026.828,-44885
1026.875,-88575
1026.906,-110421
1026.922,-88575
1026.984,-66730
1027.0,-44885
1027.047,-1194
1027.078,-44885
1027.109,-88575
1027.125,-88576
1027.14,-66731
1027.172,-132266
1027.203,-88576
1027.234,-88576
1027.265,-132266
1027.281,-66730
1027.312,-23039
1027.344,-66730
1027.375,-66730
1027.422,-66731
1027.453,-132266
1027.484,-23040
1027.531,-66730
1027.562,-110421
1027.594,-23039
1027.625,-110421
1027.656,-110421
1027.672,-66730
1027.687,-88576
1027.719,-66730
1027.765,-110421
1027.781,-110421
1027.797,-88576
1027.828,-132266
1027.859,-66730
1027.922,-88575
1027.937,-66731
1027.984,-44885
1028.0,-44885
1028.047,-88575
1028.078,-66730
1028.125,-110421
1028.156,-88575
1028.187,-88576
1028.219,-88576
1028.234,-110421
1028.25,-1194
1028.281,-44885
1028.312,-1195
1028.359,-23040
1028.39,-44885
1028.422,-1194
1028.453,-110421
1028.484,-44885
1028.515,-110421
1028.531,-132266
1028.562,-66730
1028.594,-88576
1028.625,-110421
1028.672,-66730
1028.703,-88576
1028.734,-88575
1028.765,-44885
1028.781,-132266
1028.797,-23039
1028.828,-88576
1028.859,-88576
1028.89,-44885
1028.906,-110421
1028.937,-88576
1028.984,-132266
1029.0,-66731
1029.015,-110421
1029.031,-66730
1029.062,-110421
1029.109,-132266
1029.14,-44885
1029.172,-66730
1029.203,-66731
1029.25,-132266
1029.281,-132266
1029.297,-88576
1029.312,-110421
1029.344,-132266
1029.375,-110421
1029.422,-66731
1029.453,-1195
1029.484,-44885
1029.515,-44885
1029.547,-110421
1029.578,-110421
1029.609,-23040
1029.625,-88576
1029.672,-88575
1029.719,-66730
1029.75,-88575
1029.781,-132266
1029.812,-88575
1029.844,-132266
1029.875,-88575
1029.922,-132266
1029.953,-110421
1030.0,-110421
1030.015,-110421
1030.062,-110421
1030.094,-66730
1030.125,-66730
1030.156,-66731
1030.203,-66730
1030.234,-132266
1030.265,-110421
1030.297,-110421
1030.344,-88575
1030.375,-23039
1030.406,-1195
1030.437,-44885
1030.469,-110421
1030.515,-66730
1030.547,-66731
1030.578,-23039
1030.625,-132266
1030.656,-110421
1030.687,-132266
1030.719,-44885
1030.765,-88575
1030.781,-132266
1030.797,-66730
1030.812,-132266
1030.859,-66731
1030.906,-132266
1030.937,-132266
1030.969,-88576
1031.015,-88576
1031.047,-88576
1031.062,-44885
1031.078,-132266
1031.125,-110421
1031.156,-88575
1031.203,-132266
1031.219,-132266
1031.25,-132266
1031.281,-66730
1031.328,-88575
1031.344,-132266
1031.375,-110421
1031.406,-88576
1031.453,-66730
1031.515,-44885
1031.531,-110421
1031.562,-110421
1031.594,-23040
1031.625,-110421
1031.672,-110421
1031.687,-66730
1031.719,-110421
1031.75,-110421
1031.797,-66730
1031.812,-88575
1031.844,-132266
1031.875,64342
1031.906,-88576
1031.953,-110421
1031.969,-88576
1032.031,-88575
1032.047,-132266
1032.078,-44885
1032.094,-88576
1032.14,-132266
1032.172,-132266
1032.203,-44885
1032.219,-110421
1032.25,-66730
1032.281,-110421
1032.328,-88576
1032.344,-132266
1032.375,-110421
1032.437,-88576
1032.469,-88576
1032.5,20651
1032.531,-132266
1032.547,-44885
1032.594,-66730
1032.625,-132266
1032.656,-44885
1032.672,-132266
1032.719,-44885
1032.75,-88575
1032.781,-88575
1032.797,-66730
1032.828,-66731
1032.844,-88575
1032.875,-44885
1032.906,-88575
1032.937,-132266
1032.969,-66731
1033.0,-132266
1033.047,-132266
1033.062,-110421
1033.094,-66730
1033.125,-132266
1033.156,-110421
1033.187,-110421
1033.219,-88575
1033.25,-66731
1033.281,-44885
1033.312,-132266
1033.344,-110421
1033.39,-66730
1033.406,-66730
1033.437,-88576
1033.453,-110421
1033.484,-132266
1033.531,-66730
1033.562,-132266
1033.594,-66730
1033.625,-132266
1033.656,-88576
1033.672,-66730
1033.687,-23040
1033.719,-88576
1033.75,-110421
1033.765,-110421
1033.812,-88575
1033.828,-44885
1033.844,-66730
1033.89,-66731
1033.906,-110421
1033.953,-88575
1033.969,-110421
1034.0,-88575
1034.031,-23039
1034.062,-44885
1034.094,-110421
1034.125,-88576
1034.14,-132266
1034.203,-110421
1034.234,-1195
1034.265,-23040
1034.297,-88575
1034.312,-88576
1034.344,-110421
1034.375,-66730
1034.406,-66730
1034.437,-88575
1034.469,-23040
1034.5,42496
1034.531,-66730
1034.562,-110421
1034.578,-66730
1034.609,-88575
1034.64,-66730
1034.672,-88575
1034.687,-66731
1034.734,-44885
1034.765,-110421
1034.797,-132266
1034.812,-88576
1034.844,-44885
1034.859,-110421
1034.89,-66730
1034.922,-23039
1034.969,20651
1035.0,42497
1035.031,-110421
1035.062,-132266
1035.078,-44885
1035.094,-110421
1035.14,-66730
1035.172,-88575
1035.203,-66730
1035.219,-88575
1035.25,-44885
1035.281,-66730
1035.312,-88576
1035.344,-1194
1035.375,-132266
1035.406,42496
1035.437,-23040
1035.469,-66730
1035.5,-23039
1035.547,20651
1035.578,-1194
1035.609,-1194
1035.64,-88576
1035.656,-132266
1035.703,-66730
1035.75,-132266
1035.781,-23040
1035.797,-23040
1035.828,-66730
1035.844,-88575
1035.875,-110421
1035.922,-1194
1035.953,-44885
1035.969,-23039
1036.0,-88576
1036.015,-110421
1036.062,20651
1036.078,-44885
1036.094,-1194
1036.125,-66731
1036.172,-132266
1036.203,-23040
1036.234,-1194
1036.265,-110421
1036.297,-1194
1036.328,-66730
1036.359,-110421
1036.406,-110421
1036.437,-88576
1036.469,-132266
1036.5,-132266
1036.547,-44885
1036.578,-66730
1036.594,-44885
1036.625,-110421
1036.672,20651
1036.875,-1194
1036.953,-44885
1036.984,-23039
1037.031,-110421
1037.062,-1195
1037.094,-44885
1037.125,42497
1037.156,-88576
1037.187,-88576
1037.203,-44885
1037.25,-110421
1037.297,-23039
1037.328,-66730
1037.359,-88576
1037.39,20651
1037.422,-1195
1037.453,20651
1037.5,-66731
1037.531,-23040
1037.562,-132266
1037.594,-23040
1037.625,-66731
1037.656,-66730
1037.672,64342
1037.719,-110421
1037.765,-66730
1037.781,-66730
1037.797,-44885
1037.828,-1194
1037.844,-1195
1037.875,-44885
1037.89,-23039
1037.937,-110421
1037.984,-44885
1038.0,-88575
1038.047,-110421
1038.062,-66731
1038.109,-44885
1038.14,-66730
1038.172,-23040
1038.187,-44885
1038.234,-66730
1038.281,-132266
1038.312,-88576
1038.344,-44885
1038.375,-44885
1038.406,-110421
1038.437,-44885
1038.469,-44885
1038.5,20651
1038.547,-1194
1038.578,-110421
1038.609,-1195
1038.64,42496
1038.672,-1194
1038.703,-23039
1038.719,20651
1038.765,-88576
1038.797,-23040
1038.812,-88575
1038.828,20651
1038.859,-88576
1038.89,-1194
1038.922,-23039
1038.953,-44885
1038.984,42497
1039.031,-88576
1039.062,-66731
1039.094,42497
1039.125,-1194
1039.156,-110421
1039.187,-66731
1039.203,-23039
1039.25,-23040
1039.297,-23040
1039.328,-44885
1039.344,-23040
1039.39,42495
1039.422,-88575
1039.453,-88575
1039.5,20651
1039.531,-66731
1039.562,42496
1039.594,-44885
1039.625,-1194
1039.656,20651
1039.687,-88576
1039.734,-1194
1039.765,20651
1039.797,-66730
1039.828,42496
1039.844,-1194
1039.859,-88576
1039.875,-1195
1039.906,-88576
1039.922,-23039
1039.953,42497
1039.984,-88576
1040.031,-1194
1040.078,20651
1040.094,-44885
1040.14,-44885
1040.172,-110421
1040.203,20651
1040.25,-23040
1040.281,-88576
1040.312,20651
1040.344,42497
1040.359,-1194
1040.39,-1194
1040.422,-110421
1040.484,42496
1040.5,-23039
1040.531,108032
1040.547,-66730
1040.562,-23040
1040.594,-44885
1040.609,-23039
1040.64,-23039
1040.672,-1194
1040.703,-66730
1040.734,-1194
1040.781,64342
1040.812,64342
1040.844,-1194
1040.859,-88575
1040.89,64341
1040.922,-88576
1040.953,-1194
1040.984,-23039
1041.015,20651
1041.031,-88576
1041.047,20651
1041.078,-88575
1041.125,-110421
1041.156,-1195
1041.187,-23040
1041.203,-44886
1041.219,-66731
1041.25,-44885
1041.297,-110421
1041.328,-23040
1041.359,-23040
1041.39,-88575
1041.422,-44885
1041.453,-23040
1041.484,20651
1041.531,-23040
1041.562,-23039
1041.594,-44885
1041.625,64342
1041.656,-1195
1041.687,-88575
1041.719,-110421
1041.75,-88575
1041.781,-44885
1041.797,-1195
1041.828,-88576
1041.875,64342
1041.89,-66730
1041.906,-1194
1041.953,-23039
1041.984,-1194
1042.015,42497
1042.047,42496
1042.094,-23039
1042.125,-132266
1042.156,-66730
1042.187,-1194
1042.219,-44885
1042.25,-23040
1042.281,-44885
1042.312,-23039
1042.344,-66730
1042.375,-23040
1042.422,-23040
1042.453,-66730
1042.484,86187
1042.515,-88576
1042.547,-44885
1042.578,-1194
1042.594,-66730
1042.625,64342
1042.656,-1195
1042.687,-110421
1042.719,-23040
1042.765,-44885
1042.797,-23039
1042.828,108033
1042.844,-1194
1042.875,-66731
1042.922,20651
1042.953,-23040
1042.984,-88576
1043.0,-1194
1043.015,20651
1043.047,-23040
1043.094,-110421
1043.109,-66730
1043.14,-132266
1043.156,-1195
1043.187,-1194
1043.219,-88575
1043.25,20651
1043.297,-44885
1043.328,-66730
1043.359,-23040
1043.39,-88576
1043.406,-1195
1043.422,-66730
1043.453,42497
1043.5,-66730
1043.515,-44885
1043.562,-1195
1043.594,-88575
1043.625,64341
1043.656,-88575
1043.672,-23040
1043.703,-66730
1043.734,-1194
1043.765,-1194
1043.797,-66731
1043.844,20651
1043.859,-110421
1043.875,-44885
1043.922,42497
1043.937,-66730
1043.953,-1195
1043.984,-44885
1044.031,20651
1044.062,-88575
1044.109,-23039
1044.125,-66731
1044.156,-110421
1044.187,-66730
1044.234,-44885
1044.265,-44885
1044.297,20651
1044.328,-66731
1044.359,-66730
1044.406,-1194
1044.437,-1194
1044.469,-88575
1044.5,20651
1044.547,-110421
1044.578,-44885
1044.609,129878
1044.64,-1194
1044.656,-88576
1044.672,-110421
1044.703,-1194
1044.75,-23039
1044.765,64342
1044.797,-1194
1044.812,-66730
1044.828,-44885
1044.859,-132266
1044.89,-132266
1044.922,86187
1044.953,-1194
1044.984,-88576
1045.0,-23039
1045.031,-66730
1045.062,42496
1045.109,64342
1045.125,-44885
1045.156,-1194
1045.172,-88575
1045.203,-23039
1045.234,-66730
1045.265,-110421
1045.297,-88576
1045.328,-44885
1045.375,86187
1045.406,-44885
1045.422,64342
1045.437,-23039
1045.469,-110421
1045.515,-23039
1045.547,-44885
1045.578,-110421
1045.609,-1194
1045.64,-1194
1045.672,-88576
1045.687,86187
1045.703,-66730
1045.734,129878
1045.812,-23040
1045.828,-88575
1045.844,-23040
1045.875,-23040
1045.89,-44885
1045.937,-66730
1045.953,-44885
1045.969,-1194
1046.015,-23040
1046.047,-1194
1046.062,-88576
1046.078,42496
1046.109,-88576
1046.14,-66730
1046.172,20651
1046.203,64342
1046.25,-44885
1046.281,20651
1046.312,-1194
1046.359,-23039
1046.39,42497
1046.422,42497
1046.437,86187
1046.453,-1194
1046.484,20651
1046.531,-23039
1046.562,-23039
1046.594,-1194
1046.625,-44885
1046.672,-66730
1046.703,-44885
1046.719,-1194
1046.734,-44885
1046.765,-23039
1046.797,64342
1046.812,-110421
1046.859,-1194
1046.89,20651
1046.906,-66730
1046.937,20651
1046.969,20651
1047.015,64342
1047.047,-88576
1047.062,-66730
1047.078,-88576
1047.125,-23040
1047.14,-1194
1047.172,-1194
1047.203,-66731
1047.234,-110421
1047.281,42496
1047.312,-44885
1047.328,-23039
1047.344,-1194
1047.375,-88576
1047.406,20651
1047.437,-44885
1047.453,-1194
1047.484,-88575
1047.515,42497
1047.547,-44885
1047.578,-23039
1047.656,-110421
1047.672,-23039
1047.687,-66730
1047.719,-66730
1047.765,42497
1047.797,-66730
1047.812,-1194
1047.844,42496
1047.859,-132266
1047.89,-44885
1047.906,-1195
1047.937,-132266
1047.969,42496
1048.015,64342
1048.047,-44885
1048.078,-1194
1048.125,-66730
1048.156,-1194
1048.187,-44885
1048.219,-66730
1048.25,-1194
1048.281,-1195
1048.297,-44885
1048.328,20651
1048.344,86187
1048.375,-1195
1048.406,-23040
1048.422,-44885
1048.453,-66731
1048.469,-1194
1048.515,42497
1048.547,-66730
1048.594,-23039
1048.625,20651
1048.64,-66730
1048.687,-66730
1048.719,-23040
1048.765,-110421
1048.797,-66730
1048.828,-66730
1048.844,-1194
1048.859,-1194
1048.875,-44885
1048.906,-44885
1048.922,-110421
1048.953,20651
1048.984,42496
1049.015,-44885
1049.062,20651
1049.078,86187
1049.125,-88575
1049.14,86187
1049.187,-44885
1049.219,-1194
1049.265,-44885
1049.297,86187
1049.328,20651
1049.359,-1194
1049.39,20651
1049.422,42497
1049.453,-44885
1049.484,-23040
1049.515,42496
1049.547,42497
1049.594,-44885
1049.625,-88576
1049.672,20651
1049.703,-88576
1049.734,-66731
1049.765,-44885
1049.797,-23039
1049.828,-88576
1049.859,-110421
1049.875,-44885
1049.89,-44885
1049.922,20651
1049.953,-44885
1050.0,42497
1050.015,-44885
1050.062,-44885
1050.094,-66730
1050.14,-23040
1050.172,-132266
1050.203,-44885
1050.234,-23039
1050.281,20650
1050.312,-23040
1050.328,-23039
1050.344,86187
1050.39,-88576
1050.422,-23040
1050.453,42496
1050.5,-1194
1050.531,20651
1050.562,-1194
1050.594,20651
1050.625,-88575
1050.656,-1194
1050.703,-44885
1050.734,-23039
1050.765,42497
1050.797,-132266
1050.812,-66730
1050.844,-1194
1050.859,-66730
1050.89,42496
1050.937,-88576
1050.969,-132266
1051.015,64342
1051.031,-1194
1051.047,-66730
1051.062,-1194
1051.109,-44885
1051.156,-66731
1051.187,20651
1051.234,-66730
1051.25,-44885
1051.265,64341
1051.312,-23040
1051.344,-66730
1051.39,64342
1051.422,86187
1051.453,-1194
1051.484,-1194
1051.531,42496
1051.562,-23039
1051.594,-66730
1051.625,-66730
1051.672,-23039
1051.703,-1194
1051.734,-44885
1051.765,86187
1051.797,-1194
1051.812,-66730
1051.844,-1194
1051.859,108033
1051.89,-1194
1051.937,-88575
1051.969,20651
1052.015,-23040
1052.047,20651
1052.078,-23039
1052.156,64342
1052.172,-1194
1052.219,64342
1052.25,64341
1052.281,-1195
1052.312,173568
1052.344,-66730
1052.359,-88575
1052.39,86187
1052.422,-1194
1052.453,42496
1052.484,108032
1052.531,-88575
1052.562,64342
1052.594,-88575
1052.625,20651
1052.64,-88575
1052.656,-1195
1052.687,-23040
1052.719,86187
1052.765,-88575
1052.797,-88576
1052.812,-23040
1052.844,-23040
1052.89,20651
1052.906,20651
1052.922,-23039
1052.953,-66730
1053.0,-66730
1053.015,-66730
1053.047,-132266
1053.062,20651
1053.094,-88575
1053.14,-23040
1053.172,-44885
1053.203,173569
1053.234,-23040
1053.281,-88576
1053.312,-88576
1053.344,-23040
1053.375,-44885
1053.422,64342
1053.453,20651
